ID,BedrijfstakkenBranchesSBI2008,Milieudomeinen,Perioden,ArbeidsvolumeWerkzamePersonen_1,ProductieBasisprijzen_2,BrutoToegevoegdeWaardeBasisprijzen_3
493,300006,10700 ,1995JJ00,3.1,262.0,91.0
494,300006,10700 ,1996JJ00,3.6,300.0,104.0
495,300006,10700 ,1997JJ00,3.8,313.0,109.0
496,300006,10700 ,1998JJ00,4.3,392.0,156.0
497,300006,10700 ,1999JJ00,4.1,436.0,170.0
498,300006,10700 ,2000JJ00,5.0,500.0,192.0
499,300006,10700 ,2001JJ00,4.6,503.0,191.0
500,300006,10700 ,2002JJ00,5.0,541.0,198.0
501,300006,10700 ,2003JJ00,6.0,604.0,238.0
502,300006,10700 ,2004JJ00,4.8,551.0,210.0
503,300006,10700 ,2005JJ00,5.9,583.0,233.0
504,300006,10700 ,2006JJ00,5.4,582.0,233.0
505,300006,10700 ,2007JJ00,5.3,644.0,256.0
506,300006,10700 ,2008JJ00,6.5,751.0,290.0
507,300006,10700 ,2009JJ00,7.2,784.0,302.0
508,300006,10700 ,2010JJ00,7.5,841.0,355.0
509,300006,10700 ,2011JJ00,7.7,850.0,351.0
510,391600,10000 ,1995JJ00,0.0,2.0,1.0
511,391600,10000 ,1996JJ00,0.0,4.0,1.0
512,391600,10000 ,1997JJ00,0.0,5.0,2.0
513,391600,10000 ,1998JJ00,0.0,6.0,2.0
514,391600,10000 ,1999JJ00,0.0,7.0,2.0
515,391600,10000 ,2000JJ00,0.1,8.0,3.0
516,391600,10000 ,2001JJ00,0.1,10.0,3.0
517,391600,10000 ,2002JJ00,0.1,16.0,6.0
518,391600,10000 ,2003JJ00,0.1,14.0,5.0
519,391600,10000 ,2004JJ00,0.1,15.0,6.0
520,391600,10000 ,2005JJ00,0.1,22.0,8.0
521,391600,10000 ,2006JJ00,0.1,23.0,8.0
522,391600,10000 ,2007JJ00,0.1,18.0,7.0
523,391600,10000 ,2008JJ00,0.1,75.0,17.0
524,391600,10000 ,2009JJ00,0.2,71.0,14.0
525,391600,10000 ,2010JJ00,0.2,51.0,19.0
526,391600,10000 ,2011JJ00,0.2,59.0,23.0
527,391600,10100 ,1995JJ00,,,
528,391600,10100 ,1996JJ00,,,
529,391600,10100 ,1997JJ00,,,
530,391600,10100 ,1998JJ00,,,
531,391600,10100 ,1999JJ00,,,
532,391600,10100 ,2000JJ00,,,
533,391600,10100 ,2001JJ00,,,
534,391600,10100 ,2002JJ00,,,
535,391600,10100 ,2003JJ00,,,
536,391600,10100 ,2004JJ00,,,
537,391600,10100 ,2005JJ00,,,
538,391600,10100 ,2006JJ00,,,
539,391600,10100 ,2007JJ00,,,
540,391600,10100 ,2008JJ00,,,
541,391600,10100 ,2009JJ00,,,
542,391600,10100 ,2010JJ00,,,
543,391600,10100 ,2011JJ00,,,
544,391600,10700 ,1995JJ00,,,
545,391600,10700 ,1996JJ00,,,
546,391600,10700 ,1997JJ00,,,
547,391600,10700 ,1998JJ00,,,
548,391600,10700 ,1999JJ00,,,
549,391600,10700 ,2000JJ00,,,
550,391600,10700 ,2001JJ00,,,
551,391600,10700 ,2002JJ00,,,
552,391600,10700 ,2003JJ00,,,
553,391600,10700 ,2004JJ00,,,
554,391600,10700 ,2005JJ00,,,
555,391600,10700 ,2006JJ00,,,
556,391600,10700 ,2007JJ00,,,
557,391600,10700 ,2008JJ00,,,
558,391600,10700 ,2009JJ00,,,
559,391600,10700 ,2010JJ00,,,
560,391600,10700 ,2011JJ00,,,
561,396300,10000 ,1995JJ00,,,
562,396300,10000 ,1996JJ00,,,
563,396300,10000 ,1997JJ00,,,
564,396300,10000 ,1998JJ00,,,
565,396300,10000 ,1999JJ00,,,
566,396300,10000 ,2000JJ00,,,
567,396300,10000 ,2001JJ00,,,
568,396300,10000 ,2002JJ00,,,
569,396300,10000 ,2003JJ00,,,
570,396300,10000 ,2004JJ00,,,
571,396300,10000 ,2005JJ00,,,
572,396300,10000 ,2006JJ00,,,
573,396300,10000 ,2007JJ00,,,
574,396300,10000 ,2008JJ00,,,
575,396300,10000 ,2009JJ00,,,
576,396300,10000 ,2010JJ00,,,
577,396300,10000 ,2011JJ00,,,
578,396300,10100 ,1995JJ00,,,
579,396300,10100 ,1996JJ00,,,
580,396300,10100 ,1997JJ00,,,
581,396300,10100 ,1998JJ00,,,
582,396300,10100 ,1999JJ00,,,
583,396300,10100 ,2000JJ00,,,
584,396300,10100 ,2001JJ00,,,
585,396300,10100 ,2002JJ00,,,
586,396300,10100 ,2003JJ00,,,
587,396300,10100 ,2004JJ00,,,
588,396300,10100 ,2005JJ00,,,
589,396300,10100 ,2006JJ00,,,
590,396300,10100 ,2007JJ00,,,
591,396300,10100 ,2008JJ00,,,
592,396300,10100 ,2009JJ00,,,
593,396300,10100 ,2010JJ00,,,
594,396300,10100 ,2011JJ00,,,
595,396300,10700 ,1995JJ00,,,
596,396300,10700 ,1996JJ00,,,
597,396300,10700 ,1997JJ00,,,
598,396300,10700 ,1998JJ00,,,
599,396300,10700 ,1999JJ00,,,
600,396300,10700 ,2000JJ00,,,
601,396300,10700 ,2001JJ00,,,
602,396300,10700 ,2002JJ00,,,
603,396300,10700 ,2003JJ00,,,
604,396300,10700 ,2004JJ00,,,
605,396300,10700 ,2005JJ00,,,
606,396300,10700 ,2006JJ00,,,
607,396300,10700 ,2007JJ00,,,
608,396300,10700 ,2008JJ00,,,
609,396300,10700 ,2009JJ00,,,
610,396300,10700 ,2010JJ00,,,
611,396300,10700 ,2011JJ00,,,
612,402000,10000 ,1995JJ00,,,
613,402000,10000 ,1996JJ00,,,
614,402000,10000 ,1997JJ00,,,
615,402000,10000 ,1998JJ00,,,
616,402000,10000 ,1999JJ00,,,
617,402000,10000 ,2000JJ00,,,
618,402000,10000 ,2001JJ00,,,
619,402000,10000 ,2002JJ00,,,
620,402000,10000 ,2003JJ00,,,
621,402000,10000 ,2004JJ00,,,
622,402000,10000 ,2005JJ00,,,
623,402000,10000 ,2006JJ00,,,
624,402000,10000 ,2007JJ00,,,
625,402000,10000 ,2008JJ00,,,
626,402000,10000 ,2009JJ00,,,
627,402000,10000 ,2010JJ00,,,
628,402000,10000 ,2011JJ00,,,
629,402000,10100 ,1995JJ00,,,
630,402000,10100 ,1996JJ00,,,
631,402000,10100 ,1997JJ00,,,
632,402000,10100 ,1998JJ00,,,
633,402000,10100 ,1999JJ00,,,
634,402000,10100 ,2000JJ00,,,
635,402000,10100 ,2001JJ00,,,
636,402000,10100 ,2002JJ00,,,
637,402000,10100 ,2003JJ00,,,
638,402000,10100 ,2004JJ00,,,
639,402000,10100 ,2005JJ00,,,
640,402000,10100 ,2006JJ00,,,
641,402000,10100 ,2007JJ00,,,
642,402000,10100 ,2008JJ00,,,
643,402000,10100 ,2009JJ00,,,
644,402000,10100 ,2010JJ00,,,
645,402000,10100 ,2011JJ00,,,
646,402000,10700 ,1995JJ00,,,
647,402000,10700 ,1996JJ00,,,
648,402000,10700 ,1997JJ00,,,
649,402000,10700 ,1998JJ00,,,
650,402000,10700 ,1999JJ00,,,
651,402000,10700 ,2000JJ00,,,
652,402000,10700 ,2001JJ00,,,
653,402000,10700 ,2002JJ00,,,
654,402000,10700 ,2003JJ00,,,
655,402000,10700 ,2004JJ00,,,
656,402000,10700 ,2005JJ00,,,
657,402000,10700 ,2006JJ00,,,
658,402000,10700 ,2007JJ00,,,
659,402000,10700 ,2008JJ00,,,
660,402000,10700 ,2009JJ00,,,
661,402000,10700 ,2010JJ00,,,
662,402000,10700 ,2011JJ00,,,
663,300010,10000 ,1995JJ00,5.3,517.0,293.0
664,300010,10000 ,1996JJ00,6.2,617.0,336.0
665,300010,10000 ,1997JJ00,5.5,544.0,303.0
666,300010,10000 ,1998JJ00,7.0,708.0,394.0
667,300010,10000 ,1999JJ00,6.8,679.0,386.0
668,300010,10000 ,2000JJ00,7.4,761.0,418.0
669,300010,10000 ,2001JJ00,9.3,1016.0,526.0
670,300010,10000 ,2002JJ00,9.9,1135.0,578.0
671,300010,10000 ,2003JJ00,9.1,1048.0,525.0
672,300010,10000 ,2004JJ00,10.2,1221.0,605.0
673,300010,10000 ,2005JJ00,10.3,1232.0,634.0
674,300010,10000 ,2006JJ00,10.6,1306.0,676.0
675,300010,10000 ,2007JJ00,10.9,1401.0,732.0
676,300010,10000 ,2008JJ00,12.4,1665.0,874.0
677,300010,10000 ,2009JJ00,12.5,1593.0,828.0
678,300010,10000 ,2010JJ00,12.2,1685.0,873.0
679,300010,10000 ,2011JJ00,12.3,1689.0,892.0
680,300010,10100 ,1995JJ00,3.6,349.0,196.0
681,300010,10100 ,1996JJ00,4.2,416.0,226.0
682,300010,10100 ,1997JJ00,3.6,344.0,189.0
683,300010,10100 ,1998JJ00,5.2,513.0,282.0
684,300010,10100 ,1999JJ00,4.9,471.0,268.0
685,300010,10100 ,2000JJ00,5.3,520.0,282.0
686,300010,10100 ,2001JJ00,6.4,666.0,340.0
687,300010,10100 ,2002JJ00,6.8,736.0,369.0
688,300010,10100 ,2003JJ00,6.4,704.0,350.0
689,300010,10100 ,2004JJ00,6.9,780.0,388.0
690,300010,10100 ,2005JJ00,7.0,778.0,389.0
691,300010,10100 ,2006JJ00,7.6,877.0,444.0
692,300010,10100 ,2007JJ00,7.6,916.0,474.0
693,300010,10100 ,2008JJ00,8.5,1032.0,553.0
694,300010,10100 ,2009JJ00,8.7,1002.0,534.0
695,300010,10100 ,2010JJ00,8.3,1025.0,565.0
696,300010,10100 ,2011JJ00,8.5,1019.0,573.0
697,300010,10700 ,1995JJ00,1.7,168.0,97.0
698,300010,10700 ,1996JJ00,2.0,200.0,110.0
699,300010,10700 ,1997JJ00,2.0,200.0,113.0
700,300010,10700 ,1998JJ00,1.9,196.0,112.0
701,300010,10700 ,1999JJ00,1.9,208.0,119.0
702,300010,10700 ,2000JJ00,2.1,242.0,136.0
703,300010,10700 ,2001JJ00,2.9,350.0,186.0
704,300010,10700 ,2002JJ00,3.2,399.0,208.0
705,300010,10700 ,2003JJ00,2.7,344.0,175.0
706,300010,10700 ,2004JJ00,3.3,441.0,217.0
707,300010,10700 ,2005JJ00,3.4,454.0,245.0
708,300010,10700 ,2006JJ00,3.0,428.0,232.0
709,300010,10700 ,2007JJ00,3.3,485.0,259.0
710,300010,10700 ,2008JJ00,3.9,634.0,321.0
711,300010,10700 ,2009JJ00,3.8,592.0,295.0
712,300010,10700 ,2010JJ00,3.9,660.0,308.0
713,300010,10700 ,2011JJ00,3.8,670.0,319.0
714,300012,10000 ,1995JJ00,12.1,1411.0,784.0
715,300012,10000 ,1996JJ00,12.2,1458.0,824.0
716,300012,10000 ,1997JJ00,11.8,1493.0,841.0
717,300012,10000 ,1998JJ00,11.9,1568.0,878.0
718,300012,10000 ,1999JJ00,12.4,1985.0,961.0
719,300012,10000 ,2000JJ00,12.1,2053.0,988.0
720,300012,10000 ,2001JJ00,12.6,2256.0,1063.0
721,300012,10000 ,2002JJ00,13.7,2479.0,1189.0
722,300012,10000 ,2003JJ00,14.2,2843.0,1278.0
723,300012,10000 ,2004JJ00,14.0,2840.0,1310.0
724,300012,10000 ,2005JJ00,13.5,2766.0,1320.0
725,300012,10000 ,2006JJ00,13.6,2904.0,1377.0
726,300012,10000 ,2007JJ00,13.2,2998.0,1402.0
727,300012,10000 ,2008JJ00,12.3,3142.0,1408.0
728,300012,10000 ,2009JJ00,11.5,3225.0,1376.0
729,300012,10000 ,2010JJ00,11.9,3261.0,1466.0
730,300012,10000 ,2011JJ00,11.8,3364.0,1480.0
731,300012,10100 ,1995JJ00,7.6,779.0,425.0
732,300012,10100 ,1996JJ00,7.8,799.0,447.0
733,300012,10100 ,1997JJ00,7.4,816.0,445.0
734,300012,10100 ,1998JJ00,7.5,854.0,466.0
735,300012,10100 ,1999JJ00,8.5,1223.0,542.0
736,300012,10100 ,2000JJ00,8.1,1246.0,543.0
737,300012,10100 ,2001JJ00,8.2,1368.0,575.0
738,300012,10100 ,2002JJ00,8.6,1538.0,638.0
739,300012,10100 ,2003JJ00,9.1,1705.0,701.0
740,300012,10100 ,2004JJ00,8.9,1663.0,711.0
741,300012,10100 ,2005JJ00,8.7,1607.0,716.0
742,300012,10100 ,2006JJ00,8.7,1687.0,745.0
743,300012,10100 ,2007JJ00,8.7,1760.0,773.0
744,300012,10100 ,2008JJ00,7.7,1739.0,720.0
745,300012,10100 ,2009JJ00,6.8,1692.0,659.0
746,300012,10100 ,2010JJ00,7.0,1665.0,702.0
747,300012,10100 ,2011JJ00,6.9,1655.0,697.0
748,300012,10700 ,1995JJ00,4.4,632.0,359.0
749,300012,10700 ,1996JJ00,4.4,659.0,377.0
750,300012,10700 ,1997JJ00,4.5,677.0,396.0
751,300012,10700 ,1998JJ00,4.3,713.0,412.0
752,300012,10700 ,1999JJ00,3.9,763.0,419.0
753,300012,10700 ,2000JJ00,4.0,807.0,445.0
754,300012,10700 ,2001JJ00,4.4,888.0,487.0
755,300012,10700 ,2002JJ00,5.1,941.0,550.0
756,300012,10700 ,2003JJ00,5.0,1138.0,577.0
757,300012,10700 ,2004JJ00,5.1,1177.0,600.0
758,300012,10700 ,2005JJ00,4.8,1159.0,604.0
759,300012,10700 ,2006JJ00,4.9,1217.0,632.0
760,300012,10700 ,2007JJ00,4.5,1239.0,629.0
761,300012,10700 ,2008JJ00,4.6,1403.0,689.0
762,300012,10700 ,2009JJ00,4.7,1533.0,718.0
763,300012,10700 ,2010JJ00,4.9,1595.0,764.0
764,300012,10700 ,2011JJ00,4.9,1708.0,783.0
765,300014,10000 ,1995JJ00,0.9,47.0,28.0
766,300014,10000 ,1996JJ00,1.1,62.0,37.0
767,300014,10000 ,1997JJ00,1.2,66.0,39.0
768,300014,10000 ,1998JJ00,1.3,78.0,46.0
769,300014,10000 ,1999JJ00,1.4,84.0,49.0
770,300014,10000 ,2000JJ00,1.5,96.0,56.0
771,300014,10000 ,2001JJ00,1.6,106.0,63.0
772,300014,10000 ,2002JJ00,1.4,101.0,60.0
773,300014,10000 ,2003JJ00,1.6,117.0,70.0
774,300014,10000 ,2004JJ00,1.7,135.0,77.0
775,300014,10000 ,2005JJ00,1.7,137.0,80.0
776,300014,10000 ,2006JJ00,1.6,130.0,74.0
777,300014,10000 ,2007JJ00,1.5,131.0,74.0
778,300014,10000 ,2008JJ00,1.9,164.0,90.0
779,300014,10000 ,2009JJ00,1.9,170.0,98.0
780,300014,10000 ,2010JJ00,1.8,158.0,90.0
781,300014,10000 ,2011JJ00,1.6,147.0,87.0
782,300014,10100 ,1995JJ00,,,
783,300014,10100 ,1996JJ00,,,
784,300014,10100 ,1997JJ00,,,
785,300014,10100 ,1998JJ00,,,
786,300014,10100 ,1999JJ00,,,
787,300014,10100 ,2000JJ00,,,
788,300014,10100 ,2001JJ00,,,
789,300014,10100 ,2002JJ00,,,
790,300014,10100 ,2003JJ00,,,
791,300014,10100 ,2004JJ00,,,
792,300014,10100 ,2005JJ00,,,
793,300014,10100 ,2006JJ00,,,
794,300014,10100 ,2007JJ00,,,
795,300014,10100 ,2008JJ00,,,
796,300014,10100 ,2009JJ00,,,
797,300014,10100 ,2010JJ00,,,
798,300014,10100 ,2011JJ00,,,
799,300014,10700 ,1995JJ00,,,
800,300014,10700 ,1996JJ00,,,
801,300014,10700 ,1997JJ00,,,
802,300014,10700 ,1998JJ00,,,
803,300014,10700 ,1999JJ00,,,
804,300014,10700 ,2000JJ00,,,
805,300014,10700 ,2001JJ00,,,
806,300014,10700 ,2002JJ00,,,
807,300014,10700 ,2003JJ00,,,
808,300014,10700 ,2004JJ00,,,
809,300014,10700 ,2005JJ00,,,
810,300014,10700 ,2006JJ00,,,
811,300014,10700 ,2007JJ00,,,
812,300014,10700 ,2008JJ00,,,
813,300014,10700 ,2009JJ00,,,
814,300014,10700 ,2010JJ00,,,
815,300014,10700 ,2011JJ00,,,
816,11600 ,10000 ,1995JJ00,10.5,1254.0,561.0
817,11600 ,10000 ,1996JJ00,10.3,1282.0,565.0
818,11600 ,10000 ,1997JJ00,9.9,1337.0,595.0
819,11600 ,10000 ,1998JJ00,10.0,1457.0,627.0
820,11600 ,10000 ,1999JJ00,9.1,1510.0,655.0
821,11600 ,10000 ,2000JJ00,8.3,1530.0,653.0
822,11600 ,10000 ,2001JJ00,8.4,1587.0,662.0
823,11600 ,10000 ,2002JJ00,8.3,1635.0,697.0
824,11600 ,10000 ,2003JJ00,7.3,1615.0,679.0
825,11600 ,10000 ,2004JJ00,6.8,1573.0,634.0
826,11600 ,10000 ,2005JJ00,6.7,1548.0,590.0
827,11600 ,10000 ,2006JJ00,6.4,1557.0,611.0
828,11600 ,10000 ,2007JJ00,5.9,1533.0,601.0
829,11600 ,10000 ,2008JJ00,5.2,1460.0,562.0
830,11600 ,10000 ,2009JJ00,5.1,1413.0,542.0
831,11600 ,10000 ,2010JJ00,5.1,1412.0,536.0
832,11600 ,10000 ,2011JJ00,4.9,1437.0,528.0
833,11600 ,10100 ,1995JJ00,10.5,1254.0,561.0
834,11600 ,10100 ,1996JJ00,10.3,1282.0,565.0
835,11600 ,10100 ,1997JJ00,9.9,1337.0,595.0
836,11600 ,10100 ,1998JJ00,10.0,1457.0,627.0
837,11600 ,10100 ,1999JJ00,9.1,1510.0,655.0
838,11600 ,10100 ,2000JJ00,8.3,1530.0,653.0
839,11600 ,10100 ,2001JJ00,8.4,1587.0,662.0
840,11600 ,10100 ,2002JJ00,8.3,1635.0,697.0
841,11600 ,10100 ,2003JJ00,7.3,1615.0,679.0
842,11600 ,10100 ,2004JJ00,6.8,1573.0,634.0
843,11600 ,10100 ,2005JJ00,6.7,1548.0,590.0
844,11600 ,10100 ,2006JJ00,6.4,1557.0,611.0
845,11600 ,10100 ,2007JJ00,5.9,1533.0,601.0
846,11600 ,10100 ,2008JJ00,5.2,1460.0,562.0
847,11600 ,10100 ,2009JJ00,5.1,1413.0,542.0
848,11600 ,10100 ,2010JJ00,5.1,1412.0,536.0
849,11600 ,10100 ,2011JJ00,4.9,1437.0,528.0
850,11600 ,10700 ,1995JJ00,,,
851,11600 ,10700 ,1996JJ00,,,
852,11600 ,10700 ,1997JJ00,,,
853,11600 ,10700 ,1998JJ00,,,
854,11600 ,10700 ,1999JJ00,,,
855,11600 ,10700 ,2000JJ00,,,
856,11600 ,10700 ,2001JJ00,,,
857,11600 ,10700 ,2002JJ00,,,
858,11600 ,10700 ,2003JJ00,,,
859,11600 ,10700 ,2004JJ00,,,
860,11600 ,10700 ,2005JJ00,,,
861,11600 ,10700 ,2006JJ00,,,
862,11600 ,10700 ,2007JJ00,,,
863,11600 ,10700 ,2008JJ00,,,
864,11600 ,10700 ,2009JJ00,,,
865,11600 ,10700 ,2010JJ00,,,
866,11600 ,10700 ,2011JJ00,,,
